date,campaign_id,channel,impressions,clicks,sessions,spend_vnd,leads_reported,source_platform
2025-12-01,MC012,Email,20,13,13,0.0,0,Meta
2025-12-02,MC012,Email,13,8,8,0.0,0,GA4
2025-12-03,MC012,Email,14,8,8,0.0,0,GA4
2025-12-04,MC012,Email,12,8,8,0.0,0,Meta
2025-12-05,MC012,Email,18,7,7,0.0,0,CRM
2025-12-06,MC012,email,12,6,6,0.0,0,Manual
2025-12-07,MC012,Email,9,6,6,0.0,0,Google Ads
2025-12-08,MC012,Email,22,10,10,0.0,0,GA4
2025-12-09,MC012,Email,14,11,11,0.0,0,GA4
2025-12-10,MC012,Email,18,10,10,0.0,0,GA4
2025-12-11,MC012,Email,22,9,9,0.0,1,GA4
2025-12-12,MC012,Email,17,14,14,0.0,1,Google Ads
2025-12-13,MC012,Email,5,3,3,0.0,0,GA4
2025-12-14,MC012,Email,8,5,5,0.0,0,Google Ads
2025-12-15,MC012,Email,12,11,11,0.0,0,Google Ads
2025-12-16,MC012,EDM,7,5,5,0.0,0,CRM
2025-12-17,MC012,Email,12,9,9,0.0,0,GA4
2025-12-18,MC012,Email,27,13,13,0.0,0,Manual
2025-12-19,MC012,email,12,9,9,0.0,1,Manual
2025-12-20,MC012,Email,6,5,5,0.0,0,GA4
2025-12-21,MC012,Email,5,3,3,0.0,1,Google Ads
2025-12-22,MC012,Email,7,4,4,0.0,1,Meta
2025-12-23,MC012,Email,19,10,10,0.0,0,Google Ads
2025-12-24,MC012,email,11,9,9,0.0,0,Meta
2025-12-25,MC012,Email,25,15,15,0.0,0,CRM
2025-12-26,MC012,Email,32,12,12,0.0,0,GA4
2025-12-27,MC012,Email,5,2,2,0.0,0,CRM
2025-12-28,MC012,Email,5,2,2,0.0,1,CRM
2025-12-29,MC012,Email,19,12,12,0.0,1,Google Ads
2025-12-30,MC012,Email,17,7,7,0.0,0,GA4
2025-12-31,MC012,Email,16,12,12,0.0,0,GA4
2026-01-01,MC012,Email,16,7,7,0.0,0,Google Ads
2026-01-02,MC012,Email,14,7,7,0.0,0,CRM
2026-01-03,MC012,Email,10,4,4,0.0,0,Meta
2026-01-04,MC012,Email,13,7,7,0.0,0,GA4
2026-01-05,MC012,Email,31,13,13,0.0,0,GA4
2026-01-06,MC012,Email,10,7,7,0.0,0,CRM
2026-01-07,MC012,Email,21,10,10,0.0,0,CRM
2026-01-08,MC012,Email,10,7,7,0.0,0,GA4
2026-01-09,MC012,Email,16,9,9,0.0,0,Manual
2026-01-10,MC012,Email,10,5,5,0.0,0,CRM
2026-01-11,MC012,Email,5,2,2,0.0,0,Meta
2026-01-12,MC012,Email,15,10,10,0.0,1,GA4
2026-01-13,MC012,Email,17,8,8,0.0,0,Google Ads
2026-01-14,MC012,Email,11,7,7,0.0,0,GA4
2026-01-15,MC012,Email,11,8,8,0.0,1,Meta
2026-01-16,MC012,Email,16,8,8,0.0,0,GA4
2026-01-17,MC012,Email,5,3,3,0.0,0,CRM
2026-01-18,MC012,Email,7,3,3,0.0,0,GA4
2026-01-19,MC012,Email,23,11,11,0.0,0,Meta
2026-01-20,MC012,Email,16,6,6,0.0,0,Manual
2026-01-21,MC012,Email,25,12,12,0.0,0,GA4
2026-01-22,MC012,Email,6,3,3,0.0,0,Google Ads
2026-01-23,MC012,Email,13,6,6,0.0,0,CRM
2026-01-24,MC012,Email,11,5,5,0.0,0,CRM
2026-01-25,MC012,Email,17,7,7,0.0,0,GA4
2026-01-26,MC012,Email,4,3,3,0.0,0,CRM
2026-01-27,MC012,Email,5,5,5,0.0,0,Manual
2026-01-28,MC012,Email,17,7,7,0.0,1,GA4
2026-01-29,MC012,Email,36,14,14,0.0,0,CRM
2026-01-30,MC012,Email,14,12,12,0.0,0,Google Ads
2026-01-31,MC012,Email,4,3,3,0.0,0,Manual
2026-02-01,MC012,Email,10,4,4,0.0,0,CRM
2026-02-02,MC012,Email,14,6,6,0.0,0,Meta
2026-02-03,MC012,Email,27,10,10,0.0,0,GA4
2026-02-04,MC012,Email,4,4,4,0.0,0,CRM
2026-02-05,MC012,Email,5,4,4,0.0,0,Manual
2026-02-06,MC012,Email,20,8,8,0.0,0,GA4
2026-02-07,MC012,Email,2,1,1,0.0,0,GA4
2026-02-08,MC012,Email,9,4,4,0.0,0,CRM
2026-02-09,MC012,Email,16,7,7,0.0,0,GA4
2026-02-10,MC012,Email,13,5,5,0.0,0,Google Ads
2026-02-11,MC012,Email,12,7,7,0.0,1,Meta
2026-02-12,MC012,Email,9,5,5,0.0,0,Google Ads
2026-02-13,MC012,Email,9,7,7,0.0,0,GA4
2026-02-14,MC012,Email,6,3,3,0.0,0,Google Ads
2026-02-15,MC012,Email,5,3,3,0.0,0,CRM
2026-02-16,MC012,Email,23,9,9,0.0,1,CRM
2026-02-17,MC012,Email,10,4,4,0.0,0,GA4
2026-02-18,MC012,EDM,1,1,1,0.0,1,Google Ads
2026-02-19,MC012,Email,7,6,6,0.0,0,Google Ads
2026-02-20,MC012,Email,10,8,8,0.0,0,Google Ads
2026-02-21,MC012,Email,9,4,4,0.0,1,Google Ads
2026-02-22,MC012,EDM,1,1,1,0.0,0,Meta
2026-02-23,MC012,EDM,7,3,3,0.0,1,CRM
2026-02-24,MC012,Email,9,4,4,0.0,1,Manual
2026-02-25,MC012,Email,14,6,6,0.0,0,GA4
2026-02-26,MC012,email,24,11,11,0.0,0,Google Ads
2026-02-27,MC012,Email,25,10,10,0.0,0,GA4
2026-02-28,MC012,Email,7,3,3,0.0,0,GA4
2026-03-01,MC012,Email,10,5,5,0.0,0,Manual
2026-03-02,MC012,Email,8,4,4,0.0,0,Meta
2026-03-03,MC012,Email,15,6,6,0.0,1,Meta
2026-03-04,MC012,Email,16,7,7,0.0,0,Meta
2026-03-05,MC012,Email,7,4,4,0.0,0,GA4
2026-03-06,MC012,Email,27,10,10,0.0,2,Meta
2026-03-07,MC012,Email,2,1,1,0.0,0,Manual
2026-03-08,MC012,Email,2,1,1,0.0,1,Google Ads
2026-03-09,MC012,Email,18,8,8,0.0,0,CRM
2026-03-10,MC012,Email,14,8,8,0.0,0,GA4
2026-03-11,MC012,Email,13,5,5,0.0,0,Manual
2026-03-12,MC012,Email,18,8,8,0.0,1,CRM
2026-03-13,MC012,Email,8,5,5,0.0,0,CRM
2026-03-14,MC012,Email,12,6,6,0.0,0,CRM
2026-03-15,MC012,Email,5,2,2,0.0,0,Meta
2026-03-16,MC012,Email,19,9,9,0.0,0,Meta
2026-03-17,MC012,Email,29,11,11,0.0,0,Google Ads
2026-03-18,MC012,Email,12,7,7,0.0,1,Meta
2026-03-19,MC012,Email,11,5,5,0.0,0,GA4
2026-03-20,MC012,Email,33,13,13,0.0,1,Meta
2026-03-21,MC012,Email,2,1,1,0.0,0,Google Ads
2026-03-22,MC012,Email,8,4,4,0.0,0,Google Ads
2026-03-23,MC012,Email,8,7,7,0.0,0,GA4
2026-03-24,MC012,Email,18,12,12,0.0,1,GA4
2026-03-25,MC012,Email,6,6,6,0.0,0,GA4
2026-03-26,MC012,Email,10,8,8,0.0,0,CRM
2026-03-27,MC012,Email,14,10,10,0.0,0,GA4
2026-03-28,MC012,Email,4,2,2,0.0,0,Manual
2026-03-29,MC012,Email,13,6,6,0.0,1,Manual
2026-03-30,MC012,Email,18,8,8,0.0,0,GA4
2026-03-31,MC012,Email,6,4,4,0.0,0,CRM
2026-04-01,MC012,Email,24,9,9,0.0,0,CRM
2026-04-02,MC012,Email,14,9,9,0.0,1,GA4
2026-04-03,MC012,Email,16,10,10,0.0,0,Meta
2026-04-04,MC012,Email,3,2,2,0.0,0,CRM
2026-04-05,MC012,Email,3,2,2,0.0,0,Meta
2026-04-06,MC012,Email,17,7,7,0.0,0,CRM
2026-04-07,MC012,Email,8,5,5,0.0,1,CRM
2026-04-08,MC012,Email,6,3,3,0.0,0,Meta
2026-04-09,MC012,Email,6,4,4,0.0,0,GA4
2026-04-10,MC012,Email,24,13,13,0.0,0,GA4
2026-04-11,MC012,Email,1,1,1,0.0,1,Google Ads
2026-04-12,MC012,Email,2,1,1,0.0,0,Google Ads
2026-04-13,MC012,Email,11,6,6,0.0,0,Manual
2026-04-14,MC012,Email,7,4,4,0.0,0,CRM
2026-04-15,MC012,Email,19,13,13,0.0,0,GA4
2026-04-16,MC012,Email,12,9,9,0.0,1,Google Ads
2026-04-17,MC012,Email,11,5,5,0.0,0,GA4
2026-04-18,MC012,Email,1,1,1,0.0,0,CRM
2026-04-19,MC012,Email,10,4,4,0.0,0,Google Ads
2026-04-20,MC012,Email,23,10,10,0.0,1,GA4
2026-04-21,MC012,Email,12,7,7,0.0,0,CRM
2026-04-22,MC012,Email,27,13,13,0.0,0,GA4
2026-04-23,MC012,Email,27,11,11,0.0,0,Manual
2026-04-24,MC012,Email,12,6,6,0.0,0,Google Ads
2026-04-25,MC012,Email,4,4,4,0.0,0,Manual
2026-04-26,MC012,Email,4,2,2,0.0,1,CRM
2026-04-27,MC012,Email,25,10,10,0.0,0,Manual
2026-04-28,MC012,Email,7,5,5,0.0,1,GA4
2026-04-29,MC012,Email,7,3,3,0.0,1,Manual
2026-04-30,MC012,Email,21,9,9,0.0,0,GA4
2026-05-01,MC012,Email,15,6,6,0.0,0,GA4
2026-05-02,MC012,Email,10,4,4,0.0,0,GA4
2026-05-03,MC012,Email,7,4,4,0.0,0,Google Ads
2026-05-04,MC012,Email,22,9,9,0.0,0,Google Ads
2026-05-05,MC012,Email,11,7,7,0.0,0,Meta
2026-05-06,MC012,Email,16,9,9,0.0,0,Manual
2026-05-07,MC012,Email,19,11,11,0.0,0,Meta
2026-05-08,MC012,Email,7,4,4,0.0,0,Manual
2026-05-09,MC012,Email,10,6,6,0.0,0,CRM
2026-05-10,MC012,Email,8,6,6,0.0,0,Google Ads
2026-05-11,MC012,Email,4,4,4,0.0,0,CRM
2026-05-12,MC012,Email,10,7,7,0.0,0,Manual
2026-05-13,MC012,Email,17,9,9,0.0,1,GA4
2026-05-14,MC012,Email,7,6,6,0.0,0,Meta
2026-05-15,MC012,Email,7,4,4,0.0,0,Manual
2026-05-16,MC012,Email,8,5,5,0.0,0,Meta
2026-05-17,MC012,Email,2,1,1,0.0,0,GA4
2026-05-18,MC012,Email,16,7,7,0.0,0,Manual
2026-05-19,MC012,Email,9,6,6,0.0,0,Google Ads
2026-05-20,MC012,Email,8,5,5,0.0,0,GA4
2026-05-21,MC012,email,9,7,7,0.0,0,Meta
2026-05-22,MC012,Email,12,8,8,0.0,0,GA4
2026-05-23,MC012,Email,6,4,4,0.0,0,GA4
2026-05-24,MC012,Email,4,3,3,0.0,1,Manual
2026-05-25,MC012,Email,28,11,11,0.0,0,Manual
2026-05-26,MC012,Email,18,8,8,0.0,0,CRM
2026-05-27,MC012,Email,16,8,8,0.0,0,Manual
2026-05-28,MC012,Email,8,5,5,0.0,0,GA4
2026-05-29,MC012,Email,13,10,10,0.0,0,GA4
2026-05-30,MC012,Email,1,1,1,0.0,1,CRM
2026-05-31,MC012,Email,5,2,2,0.0,0,Manual
06-01-2026,MC012,Email,7,6,6,0.0,1,GA4
2026-06-02,MC012,Email,8,7,7,0.0,0,GA4
2026-06-03,MC012,Email,11,8,8,0.0,0,CRM
2026-06-04,MC012,Email,10,7,7,0.0,0,Meta
2026-06-05,MC012,Email,6,5,5,0.0,0,GA4
2026-06-06,MC012,Email,9,4,4,0.0,0,Meta
2026-06-07,MC012,Email,8,4,4,0.0,0,Manual
2026-06-08,MC012,Email,7,6,6,0.0,0,Google Ads
2026-06-09,MC012,Email,13,7,7,0.0,1,Google Ads
2026-06-10,MC012,Email,6,5,5,0.0,0,GA4
2026-06-11,MC012,Email,11,5,5,0.0,0,CRM
2026-06-12,MC012,Email,7,4,4,0.0,0,Google Ads
06-13-2026,MC012,Email,8,6,6,0.0,0,GA4
2026-06-14,MC012,Email,13,6,6,0.0,0,CRM
2026-06-15,MC012,Email,8,4,4,0.0,0,GA4
2026-06-16,MC012,Email,11,8,8,0.0,0,CRM
2026-06-17,MC012,Email,14,6,6,0.0,1,Google Ads
2026-06-18,MC012,EDM,16,10,10,0.0,0,GA4
2026-06-19,MC012,Email,16,6,6,0.0,0,GA4
2026-06-20,MC012,Email,2,2,2,0.0,1,GA4
2026-06-21,MC012,Email,5,2,2,0.0,0,GA4
2026-06-22,MC012,Email,20,8,8,0.0,1,Manual
2026-06-23,MC012,EDM,10,5,5,0.0,0,Google Ads
2026-06-24,MC012,Email,14,10,10,0.0,1,GA4
2026-06-25,MC012,Email,4,3,3,0.0,0,Meta
2026-06-26,MC012,Email,10,6,6,0.0,0,CRM
2026-06-27,MC012,email,0,0,0,0.0,0,CRM
2026-06-28,MC012,Email,4,2,2,0.0,0,GA4
2026-06-29,MC012,Email,18,7,7,0.0,0,GA4
2026-06-30,MC012,Email,6,4,4,0.0,1,Manual
2026-07-01,MC012,Email,3,3,3,0.0,0,Manual
2026-07-02,MC012,Email,11,9,9,0.0,0,Manual
2026-07-03,MC012,Email,10,8,8,0.0,1,Google Ads
2026-07-04,MC012,Email,11,7,7,0.0,2,Meta
2026-07-05,MC012,Email,2,2,2,0.0,0,GA4
2026-07-06,MC012,Email,18,13,13,0.0,1,Google Ads
2026-07-07,MC012,Email,16,11,11,0.0,0,GA4
2026-07-08,MC012,Email,18,10,10,0.0,1,Google Ads
2026-07-09,MC012,Email,26,11,11,0.0,0,GA4
2026-07-10,MC012,Email,15,10,10,0.0,1,Meta
2026-07-11,MC012,Email,4,2,2,0.0,0,CRM
2026-07-12,MC012,Email,10,6,6,0.0,1,Manual
2026-07-13,MC012,Email,34,13,13,0.0,0,CRM
2026-07-14,MC012,Email,5,4,4,0.0,0,CRM
2026-07-15,MC012,Email,2,1,1,0.0,0,Manual
2026-07-16,MC012,Email,13,7,7,0.0,0,Google Ads
2026-07-17,MC012,Email,13,7,7,0.0,0,GA4
2026-07-18,MC012,Email,3,2,2,0.0,0,CRM
2026-07-19,MC012,Email,4,3,3,0.0,1,CRM
2026-07-20,MC012,Email,8,6,6,0.0,0,CRM
2026-07-21,MC012,Email,21,12,12,0.0,1,CRM
2026-07-22,MC012,Email,8,7,7,0.0,0,Manual
2026-07-23,MC012,Email,11,7,7,0.0,0,GA4
2026-07-24,MC012,Email,14,7,7,0.0,0,CRM
2026-07-25,MC012,Email,6,3,3,0.0,0,Google Ads
2026-07-26,MC012,Email,4,2,2,0.0,0,Meta
2026-07-27,MC012,Email,5,3,3,0.0,0,CRM
2026-07-28,MC012,Email,12,8,8,0.0,0,CRM
2026-07-29,MC012,Email,12,8,8,0.0,0,CRM
2026-07-30,MC012,Email,13,5,5,0.0,0,Google Ads
2026-07-31,MC012,Email,8,3,3,0.0,0,GA4
2026-08-01,MC012,Email,5,3,3,0.0,0,Meta
2026-08-02,MC012,Email,13,5,5,0.0,0,GA4
2026-08-03,MC012,Email,7,5,5,0.0,1,Google Ads
2026-08-04,MC012,Email,13,6,6,0.0,0,Manual
2026-08-05,MC012,Email,10,8,8,0.0,0,Google Ads
2026-08-06,MC012,Email,10,9,9,0.0,1,GA4
2026-08-07,MC012,Email,28,14,14,0.0,0,GA4
2026-08-08,MC012,Email,10,4,4,0.0,0,GA4
2026-08-09,MC012,Email,3,2,2,0.0,0,GA4
2026-08-10,MC012,Email,18,8,8,0.0,1,GA4
2026-08-11,MC012,Email,17,10,10,0.0,0,Meta
2026-08-12,MC012,Email,19,9,9,0.0,0,CRM
2026-08-13,MC012,Email,19,11,11,0.0,0,GA4
2026-08-14,MC012,Email,8,7,7,0.0,0,Manual
2026-08-15,MC012,Email,11,5,5,0.0,0,Google Ads
2026-08-16,MC012,Email,5,3,3,0.0,0,Google Ads
2026-08-17,MC012,Email,19,9,9,0.0,0,Google Ads
2026-08-18,MC012,Email,10,6,6,0.0,0,Meta
2026-08-19,MC012,Email,11,5,5,0.0,0,CRM
2026-08-20,MC012,Email,10,4,4,0.0,0,CRM
2026-08-21,MC012,Email,8,4,4,0.0,0,CRM
2026-08-22,MC012,Email,10,4,4,0.0,0,Meta
2026-08-23,MC012,Email,9,5,5,0.0,0,CRM
2026-08-24,MC012,Email,14,6,6,0.0,0,CRM
2026-08-25,MC012,Email,12,6,6,0.0,0,GA4
2026-08-26,MC012,Email,8,4,4,0.0,1,CRM
2026-08-27,MC012,Email,29,11,11,0.0,1,GA4
2026-08-28,MC012,Email,6,6,6,0.0,0,CRM
2026-08-29,MC012,Email,3,2,2,0.0,0,Manual
2026-08-30,MC012,Email,4,3,3,0.0,0,GA4
2026-08-31,MC012,Email,14,7,7,0.0,0,Manual
2025-05-13,MC013,Email,11,7,7,0.0,0,CRM
2025-05-14,MC013,email,14,9,9,0.0,0,Meta
2025-05-15,MC013,Email,10,5,5,0.0,0,GA4
2025-05-16,MC013,Email,9,6,6,0.0,0,CRM
2025-05-17,MC013,Email,2,2,2,0.0,0,CRM
2025-05-18,MC013,Email,11,6,6,0.0,0,Meta
2025-05-19,MC013,Email,17,8,8,0.0,0,CRM
2025-05-20,MC013,Email,24,10,10,0.0,0,GA4
2025-05-21,MC013,Email,10,7,7,0.0,0,CRM
2025-05-22,MC013,Email,13,9,9,0.0,0,CRM
2025-05-23,MC013,Email,17,9,9,0.0,0,GA4
2025-05-24,MC013,Email,11,4,4,0.0,0,GA4
2025-05-25,MC013,Email,16,6,6,0.0,0,Manual
2025-05-26,MC013,Email,18,8,8,0.0,0,Manual
2025-05-27,MC013,Email,11,4,4,0.0,0,CRM
2025-05-28,MC013,EDM,15,6,6,0.0,0,GA4
2025-05-29,MC013,Email,13,8,8,0.0,1,GA4
2025-05-30,MC013,Email,11,6,6,0.0,1,GA4
2025-05-31,MC013,Email,8,4,4,0.0,1,Manual
2025-06-01,MC013,Email,4,3,3,0.0,0,CRM
2025-06-02,MC013,Email,18,8,8,0.0,0,Meta
2025-06-03,MC013,EDM,11,5,5,0.0,0,GA4
2025-06-04,MC013,Email,12,9,9,0.0,0,Manual
2025-06-05,MC013,Email,29,12,12,0.0,1,CRM
2025-06-06,MC013,Email,12,6,6,0.0,1,CRM
2025-06-07,MC013,Email,5,3,3,0.0,0,Meta
2025-06-08,MC013,Email,10,6,6,0.0,0,GA4
2025-06-09,MC013,Email,23,10,10,0.0,1,GA4
2025-06-10,MC013,Email,26,13,13,0.0,0,Meta
2025-06-11,MC013,Email,6,5,5,0.0,0,CRM
2025-06-12,MC013,Email,11,7,7,0.0,1,Google Ads
2025-06-13,MC013,email,10,9,9,0.0,0,CRM
2025-06-14,MC013,Email,8,4,4,0.0,1,GA4
2025-06-15,MC013,Email,9,7,7,0.0,0,GA4
2025-06-16,MC013,email,14,7,7,0.0,0,GA4
2025-06-17,MC013,Email,14,6,6,0.0,0,Google Ads
2025-06-18,MC013,Email,14,7,7,0.0,0,CRM
2025-06-19,MC013,Email,7,5,5,0.0,1,Google Ads
2025-06-20,MC013,Email,16,9,9,0.0,1,Manual
2025-06-21,MC013,Email,5,2,2,0.0,0,CRM
2025-06-22,MC013,Email,12,6,6,0.0,0,Google Ads
2025-06-23,MC013,Email,21,9,9,0.0,0,Meta
2025-06-24,MC013,Email,22,11,11,0.0,1,GA4
2025-06-25,MC013,Email,12,8,8,0.0,1,CRM
2025-06-26,MC013,Email,23,9,9,0.0,0,Manual
2025-06-27,MC013,Email,5,4,4,0.0,0,Manual
2025-06-28,MC013,Email,3,2,2,0.0,0,GA4
2025-06-29,MC013,Email,5,4,4,0.0,0,CRM
2025-06-30,MC013,Email,3,3,3,0.0,0,Meta
2025-07-01,MC013,Email,18,7,7,0.0,0,CRM
2025-07-02,MC013,Email,12,11,11,0.0,0,Google Ads
2025-07-03,MC013,Email,11,8,8,0.0,0,GA4
2025-07-04,MC013,Email,14,8,8,0.0,0,GA4
2025-07-05,MC013,Email,8,3,3,0.0,1,GA4
2025-07-06,MC013,Email,6,3,3,0.0,0,Google Ads
2025-07-07,MC013,Email,11,6,6,0.0,1,Manual
2025-07-08,MC013,Email,7,3,3,0.0,0,CRM
2025-07-09,MC013,Email,14,7,7,0.0,0,Google Ads
2025-07-10,MC013,Email,14,9,9,0.0,0,CRM
2025-07-11,MC013,Email,9,7,7,0.0,1,GA4
2025-07-12,MC013,Email,4,2,2,0.0,0,Meta
2025-07-13,MC013,Email,2,1,1,0.0,1,GA4
2025-07-14,MC013,Email,37,14,14,0.0,0,GA4
2025-07-15,MC013,Email,5,5,5,0.0,0,CRM
2025-07-16,MC013,Email,11,7,7,0.0,0,Manual
2025-07-17,MC013,Email,13,7,7,0.0,1,GA4
2025-07-18,MC013,Email,5,4,4,0.0,0,GA4
2025-07-19,MC013,Email,12,5,5,0.0,0,Google Ads
2025-07-20,MC013,Email,8,5,5,0.0,0,Google Ads
2025-07-21,MC013,Email,16,11,11,0.0,1,GA4
2025-07-22,MC013,Email,16,9,9,0.0,1,CRM
2025-07-23,MC013,Email,3,2,2,0.0,0,Google Ads
2025-07-24,MC013,email,15,8,8,0.0,0,GA4
2025-07-25,MC013,Email,4,4,4,0.0,0,Meta
2025-07-26,MC013,Email,6,3,3,0.0,1,Google Ads
2025-07-27,MC013,Email,21,8,8,0.0,0,GA4
2025-07-28,MC013,Email,30,12,12,0.0,1,CRM
2025-07-29,MC013,Email,15,6,6,0.0,1,Google Ads
2025-07-30,MC013,Email,19,7,7,0.0,0,CRM
2025-07-31,MC013,Email,13,6,6,0.0,0,CRM
2025-08-01,MC013,Email,18,8,8,0.0,0,GA4
2025-08-02,MC013,Email,5,2,2,0.0,0,GA4
2025-08-03,MC013,Email,1,1,1,0.0,0,GA4
2025-08-04,MC013,Email,18,12,12,0.0,0,Manual
2025-08-05,MC013,Email,18,7,7,0.0,0,Manual
2025-08-06,MC013,Email,7,5,5,0.0,0,GA4
2025-08-07,MC013,Email,18,9,9,0.0,0,GA4
2025-08-08,MC013,Email,5,3,3,0.0,0,GA4
2025-08-09,MC013,email,1,1,1,0.0,0,CRM
2025-08-10,MC013,Email,5,4,4,0.0,1,CRM
2025-08-11,MC013,Email,9,8,8,0.0,0,GA4
2025-08-12,MC013,Email,12,11,11,0.0,0,Meta
2025-08-13,MC013,Email,20,11,11,0.0,0,GA4
2025-08-14,MC013,Email,16,8,8,0.0,0,Meta
2025-08-15,MC013,email,16,8,8,0.0,0,GA4
2025-08-16,MC013,Email,8,5,5,0.0,0,GA4
2025-08-17,MC013,Email,13,8,8,0.0,1,Google Ads
2025-08-18,MC013,Email,12,9,9,0.0,0,GA4
2025-08-19,MC013,Email,11,6,6,0.0,1,Meta
2025-08-20,MC013,Email,10,6,6,0.0,1,GA4
2025-08-21,MC013,Email,13,8,8,0.0,0,CRM
2025-08-22,MC013,Email,27,11,11,0.0,0,GA4
2025-08-23,MC013,Email,8,3,3,0.0,0,Manual
2025-08-24,MC013,Email,10,4,4,0.0,0,GA4
2025-08-25,MC013,Email,21,9,9,0.0,0,Meta
2025-08-26,MC013,Email,19,7,7,0.0,1,Google Ads
2025-08-27,MC013,Email,14,6,6,0.0,0,GA4
2025-08-28,MC013,Email,25,14,14,0.0,1,Google Ads
2025-08-29,MC013,Email,14,12,12,0.0,0,CRM
2025-08-30,MC013,Email,4,2,2,0.0,0,Google Ads
2025-08-31,MC013,Email,10,5,5,0.0,0,GA4
2025-09-01,MC013,Email,14,10,10,0.0,0,Meta
2025-09-02,MC013,Email,13,7,7,0.0,0,Google Ads
2025-09-03,MC013,Email,13,6,6,0.0,0,Google Ads
2025-09-04,MC013,Email,14,8,8,0.0,0,Google Ads
2025-09-05,MC013,Email,28,11,11,0.0,0,GA4
2025-09-06,MC013,Email,11,5,5,0.0,0,Meta
2025-09-07,MC013,Email,5,4,4,0.0,0,GA4
2025-09-08,MC013,Email,9,6,6,0.0,0,Manual
2025-09-09,MC013,Email,29,11,11,0.0,1,Manual
2025-09-10,MC013,Email,21,13,13,0.0,0,CRM
2025-09-11,MC013,Email,27,10,10,0.0,0,Meta
2025-09-12,MC013,Email,10,5,5,0.0,0,Meta
2025-09-13,MC013,Email,6,3,3,0.0,0,CRM
2025-09-14,MC013,Email,9,4,4,0.0,0,CRM
2025-09-15,MC013,Email,7,7,7,0.0,0,GA4
2025-09-16,MC013,Email,24,9,9,0.0,1,GA4
2025-09-17,MC013,Email,21,10,10,0.0,0,GA4
2025-09-18,MC013,Email,23,9,9,0.0,0,Manual
2025-09-19,MC013,Email,11,5,5,0.0,1,Manual
2025-09-20,MC013,Email,7,4,4,0.0,0,Google Ads
2025-09-21,MC013,Email,10,4,4,0.0,0,GA4
2025-09-22,MC013,Email,15,8,8,0.0,0,Google Ads
2025-09-23,MC013,Email,8,6,6,0.0,0,GA4
2025-09-24,MC013,Email,24,9,9,0.0,0,CRM
2025-09-25,MC013,Email,17,8,8,0.0,0,Manual
2025-09-26,MC013,Email,16,7,7,0.0,0,GA4
2025-09-27,MC013,Email,5,2,2,0.0,0,Manual
2025-09-28,MC013,Email,5,2,2,0.0,0,CRM
2025-09-29,MC013,Email,17,7,7,0.0,0,Meta
2025-09-30,MC013,Email,36,13,13,0.0,0,Manual
2025-10-01,MC013,Email,30,16,16,0.0,1,GA4
2025-10-02,MC013,Email,8,4,4,0.0,1,Manual
2025-10-03,MC013,Email,18,7,7,0.0,1,CRM
2025-10-04,MC013,email,6,5,5,0.0,0,Manual
2025-10-05,MC013,Email,8,3,3,0.0,1,Meta
2025-10-06,MC013,Email,12,6,6,0.0,0,Meta
2025-10-07,MC013,Email,20,14,14,0.0,0,Google Ads
2025-10-08,MC013,Email,14,7,7,0.0,1,CRM
2025-10-09,MC013,Email,18,12,12,0.0,1,Google Ads
2025-10-10,MC013,Email,11,8,8,0.0,0,Manual
2025-10-11,MC013,Email,14,6,6,0.0,0,Google Ads
2025-10-12,MC013,Email,9,5,5,0.0,1,CRM
2025-10-13,MC013,Email,17,7,7,0.0,0,Manual
2025-10-14,MC013,Email,28,19,19,0.0,0,GA4
2025-10-15,MC013,EDM,34,15,15,0.0,0,GA4
2025-10-16,MC013,Email,27,13,13,0.0,0,Meta
2025-10-17,MC013,Email,15,9,9,0.0,0,CRM
2025-10-18,MC013,Email,11,4,4,0.0,1,GA4
2025-10-19,MC013,Email,8,4,4,0.0,0,CRM
2025-10-20,MC013,EDM,23,12,12,0.0,0,Google Ads
2025-10-21,MC013,Email,11,8,8,0.0,0,Manual
2025-10-22,MC013,Email,27,10,10,0.0,0,Google Ads
2025-10-23,MC013,Email,17,10,10,0.0,0,GA4
2025-10-24,MC013,Email,9,7,7,0.0,0,Meta
2025-10-25,MC013,Email,17,7,7,0.0,0,Meta
2025-10-26,MC013,Email,6,3,3,0.0,0,GA4
2025-10-27,MC013,Email,25,11,11,0.0,0,GA4
2025-10-28,MC013,Email,17,9,9,0.0,0,Manual
2025-10-29,MC013,Email,7,6,6,0.0,0,CRM
2025-10-30,MC013,Email,13,9,9,0.0,0,Meta
2025-10-31,MC013,Email,18,12,12,0.0,0,Google Ads
2025-11-01,MC013,Email,16,6,6,0.0,0,CRM
2025-11-02,MC013,Email,4,2,2,0.0,0,GA4
2025-11-03,MC013,Email,6,3,3,0.0,0,CRM
2025-11-04,MC013,Email,13,8,8,0.0,0,GA4
2025-11-05,MC013,Email,14,9,9,0.0,0,Manual
2025-11-06,MC013,Email,17,7,7,0.0,0,GA4
2025-11-07,MC013,Email,18,7,7,0.0,0,CRM
2025-11-08,MC013,Email,13,6,6,0.0,1,GA4
2025-11-09,MC013,Email,6,4,4,0.0,1,Google Ads
2025-11-10,MC013,Email,16,11,11,0.0,0,GA4
2025-11-11,MC013,Email,7,6,6,0.0,0,GA4
2025-11-12,MC013,Email,16,13,13,0.0,0,GA4
2025-11-13,MC013,Email,24,12,12,0.0,0,CRM
2025-11-14,MC013,Email,6,5,5,0.0,1,Google Ads
